nba_id,Player,Season,Team,Pos,MPG,LEBRON,O-LEBRON,D-LEBRON,WAR,OffRole,DefRole
203922,Glenn Robinson Iii,2016,IND,SF,11.292,-1.1130775960218755,-1.2154051901300833,0.1023275941082076,0.3979535533735429,Athletic Finisher,Chaser
201609,Goran Dragic,2016,MIA,PG,32.816,0.5768252518305929,1.2875706376521563,-0.7107453858215635,4.572536748983128,Slasher,Point of Attack
202330,Gordon Hayward,2016,UTA,SF,36.163,2.032654232305895,2.1276292813474904,-0.0949750490415946,8.45118709989003,Shot Creator,Wing Stopper
203476,Gorgui Dieng,2016,MIN,C,27.074,-0.0139148519192364,-1.242033331074447,1.22811847915521,3.4015138616863427,Post Scorer,Anchor Big
202328,Greg Monroe,2016,MIL,C,29.295,1.0028702754852334,0.7667320268667984,0.236138248618435,5.150121613361886,Post Scorer,Mobile Big
202349,Greivis Vasquez,2016,MIL,PG,19.996,-2.007389551599957,-0.3781514645854829,-1.6292380870144745,0.0823667199190902,Primary Ball Handler,Point of Attack
203084,Harrison Barnes,2016,GSW,SF,30.931,-0.8453898427609061,-0.5470700397576668,-0.2983198030032393,1.97028590303022,Shot Creator,Helper
202355,Hassan Whiteside,2016,MIA,C,29.118,3.1896603798844585,0.3566373973540084,2.8330229825304505,7.839428985436728,Post Scorer,Anchor Big
203156,Henry Sims,2016,BRK,C,18.777,0.1994400773633597,-0.9254310789297688,1.1248711562931286,0.441068386357371,Post Scorer,Mobile Big
203138,Hollis Thompson,2016,PHI,SG,27.972,-4.21068441805329,-1.675471418452958,-2.5352129996003328,-2.718982558927731,Movement Shooter,Wing Stopper
101133,Ian Mahinmi,2016,IND,C,25.577,1.7073639318357678,-1.0639351650172142,2.771299096852982,4.9075845926184405,Roll + Cut Big,Anchor Big
202697,Iman Shumpert,2016,CLE,SG,24.375,-0.7307724046741491,-0.8100479376868216,0.0792755330126723,1.373090670934405,Stationary Shooter,Wing Stopper
203477,Isaiah Canaan,2016,PHI,SG,25.53,-3.0435452975303283,-0.8553753529687204,-2.188169944561608,-1.0007543425178416,Secondary Ball Handler,Chaser
202738,Isaiah Thomas,2016,BOS,PG,32.249,2.465472508581988,3.369505490345881,-0.904032981763894,8.489540796907615,Primary Ball Handler,Point of Attack
202397,Ish Smith,2016,NOP/PHI,PG,29.076,-1.633404972618117,-0.1281161397345005,-1.5052888328836165,0.9645069319217796,Slasher,Point of Attack
200826,J.J. Barea,2016,DAL,PG,22.525,-1.184801127779192,0.8773122898757962,-2.062113417654988,1.22424871188177,Primary Ball Handler,Point of Attack
201581,Jj Hickson,2016,DEN/WAS,C,12.471,-0.4368911268505345,-0.6120509222779472,0.1751597954274125,0.5427859941664998,Post Scorer,Helper
200755,Jj Redick,2016,LAC,SG,27.958,-0.084572197402049,1.6889100340756718,-1.773482231477721,3.1116085774415407,Off Screen Shooter,Chaser
2747,Jr Smith,2016,CLE,SG,30.676,1.260939674559639,1.1850775006531866,0.0758621739064522,5.670202759966273,Shot Creator,Chaser
203960,Jakarr Sampson,2016,PHI/DEN,SF,15.884,-2.447841169394828,-2.583200332638657,0.1353591632438292,-0.1336685063514538,Athletic Finisher,Wing Stopper
203210,Jamychal Green,2016,MEM,PF,18.54,-0.3479027187019657,-0.8067626738023219,0.4588599551003561,1.8859897284490144,Post Scorer,Helper
201580,Javale Mcgee,2016,DAL,C,10.875,0.1969939172167863,-0.6239649264813132,0.8209588436980993,0.6197530415199578,Roll + Cut Big,Helper
203953,Jabari Parker,2016,MIL,PF,31.685,-1.627909155752057,-0.1487633595340804,-1.4791457962179766,1.0463472093488513,Shot Creator,Helper
203109,Jae Crowder,2016,BOS,SF,31.62,2.035277667619673,1.0996880716194029,0.9355895960002708,6.746939004021376,Movement Shooter,Wing Stopper
1626143,Jahlil Okafor,2016,PHI,C,30.013,-2.949714817793989,-2.1080117212367777,-0.8417030965572113,-0.7117105203544555,Post Scorer,Helper
2037,Jamal Crawford,2016,LAC,SG,26.912,-2.2674667126247883,-0.4426896532100822,-1.8247770594147044,0.010579120130475,Shot Creator,Low Activity
2749,Jameer Nelson,2016,DEN,PG,26.556,-0.5540205207877529,-0.5255304443977961,-0.0284900763899569,1.205122083663748,Primary Ball Handler,Point of Attack
202341,James Anderson,2016,SAC,SG,14.134,-2.005405282994357,-1.8599505552079705,-0.1454547277863868,0.1300619426569549,Movement Shooter,Chaser
203516,James Ennis Iii,2016,MIA/MEM/NOP,SF,14.932,-0.0415229589514168,0.3308044147875545,-0.3723273737389718,0.4971257271156736,Movement Shooter,Chaser
201935,James Harden,2016,HOU,SG,38.104,2.9250332334645,4.529716211319192,-1.6046829778546925,10.981203613428717,Shot Creator,Chaser
201949,James Johnson,2016,TOR,PF,16.241,-1.2728239412512352,-1.508065004953415,0.2352410637021797,0.6246381740235446,Shot Creator,Wing Stopper
201162,Jared Dudley,2016,WAS,PF,25.899,0.3936368674355298,-0.7507749100381581,1.1444117774736882,3.797711970473714,Stationary Shooter,Helper
203096,Jared Sullinger,2016,BOS,PF,23.638,0.8489128662586796,-0.6871547251645681,1.5360675914232476,4.060309934078139,Post Scorer,Anchor Big
1626185,Jarell Martin,2016,MEM,PF,14.056,-0.9532569514649858,-0.4197974144842605,-0.5334595369807253,0.3384188512592759,Roll + Cut Big,Helper
101127,Jarrett Jack,2016,BRK,PG,32.084,0.4481989368805549,0.2261295202879411,0.2220694165926136,1.896879978366472,Primary Ball Handler,Point of Attack
201160,Jason Smith,2016,ORL,C,15.536,-1.194736146178965,-2.3979923720554064,1.2032562258764417,0.8592098951421954,Athletic Finisher,Helper
1891,Jason Terry,2016,HOU,SG,17.47,-2.071556271615684,-0.0736458405217041,-1.9979104310939797,0.1711432399973399,Movement Shooter,Chaser
201574,Jason Thompson,2016,GSW/TOR,C,10.03,-1.0546577224708,-1.1311935345126836,0.076535812041883,0.3878928130263607,Post Scorer,Helper
201145,Jeff Green,2016,MEM/LAC,SF,28.165,-1.466113896728641,-0.658334937838333,-0.807778958890308,1.2254213410959742,Shot Creator,Wing Stopper
201952,Jeff Teague,2016,ATL,PG,28.542,-0.0047386082901852,1.2858118847433142,-1.2905504930335,3.46888159288687,Shot Creator,Point of Attack
203481,Jeff Withey,2016,UTA,C,12.899,0.987073070494449,-1.4251915199618428,2.412264590456292,1.456822334658524,Roll + Cut Big,Anchor Big
203924,Jerami Grant,2016,PHI,PF,26.835,-1.709759132757,-2.0254305320110046,0.3156713992540049,0.7837558765240296,Athletic Finisher,Helper
203087,Jeremy Lamb,2016,CHO,SG,18.595,0.8502924679679449,0.2438146547491189,0.6064778132188259,2.6036567793624235,Off Screen Shooter,Low Activity
202391,Jeremy Lin,2016,CHO,SG,26.25,-0.0236547475465081,0.3492042515770809,-0.3728589991235895,3.123524209812873,Primary Ball Handler,Chaser
1626170,Jerian Grant,2016,NYK,PG,16.64,-2.010911551747693,-1.265989270308207,-0.7449222814394868,0.2235062283096302,Slasher,Point of Attack
201573,Jerryd Bayless,2016,MIL,SG,28.938,-2.238480338091958,-0.6983310708368095,-1.5401492672551484,0.0366279741453642,Primary Ball Handler,Point of Attack
202710,Jimmy Butler Iii,2016,CHI,SG,36.921,2.112782575747024,1.8863637050154216,0.2264188707316025,7.358949062152319,Shot Creator,Wing Stopper
201149,Joakim Noah,2016,CHI,C,21.909,1.4630363866026743,-0.1223158453297181,1.585352231932393,1.612137966479038,Roll + Cut Big,Anchor Big
204060,Joe Ingles,2016,UTA,SF,15.321,-1.401802261581513,-1.1447977650551828,-0.257004496526331,0.7289067429372377,Movement Shooter,Chaser
2207,Joe Johnson,2016,BRK/MIA,SF,33.377,-0.7006473380262345,-0.2536983593088346,-0.4469489787173998,2.8757419693376867,Shot Creator,Wing Stopper
203530,Joffrey Lauvergne,2016,DEN,C,17.649,-2.4911587568334976,-1.1868533797611724,-1.3043053770723252,-0.1500398586817055,Post Scorer,Anchor Big
203089,John Henson,2016,MIL,C,16.832,-0.476618881429484,-1.4607194664815415,0.9841005850520576,1.1670134639307208,Post Scorer,Mobile Big
203098,John Jenkins,2016,DAL/PHO,SG,11.17,-2.137442674809471,-0.9883316105457778,-1.1491110642636937,0.0441526542007567,Off Screen Shooter,Low Activity
202322,John Wall,2016,WAS,PG,36.156,2.763331107123686,1.5313151858698606,1.2320159212538258,9.48762935611328,Shot Creator,Point of Attack
203948,Johnny O'Bryant Iii,2016,MIL,PF,12.985,-3.962964746175026,-3.1264216639400155,-0.8365430822350104,-0.9468180813246948,Roll + Cut Big,Mobile Big
202720,Jon Leuer,2016,PHO,PF,18.736,-0.7691288874401883,-1.235688717371666,0.4665598299314775,1.276684246356982,Athletic Finisher,Helper
201973,Jonas Jerebko,2016,BOS,PF,15.084,-0.7688077037736313,-1.333572420952866,0.5647647171792347,1.196832027282701,Stationary Shooter,Helper
202685,Jonas Valančiūnas,2016,TOR,C,25.952,1.6640832735880111,0.5080540751208303,1.1560291984671809,4.162521635611428,Post Scorer,Anchor Big
203613,Jonathon Simmons,2016,SAS,SG,14.778,-2.5659176835134176,-1.8098376338177635,-0.756080049695654,-0.1574846831718591,Slasher,Chaser
203903,Jordan Clarkson,2016,LAL,SG,32.309,-2.114765467668863,-0.1539714841072775,-1.960793983561585,0.2733907222259219,Primary Ball Handler,Point of Attack
200770,Jordan Farmar,2016,MEM,PG,24.272,-0.2243333265164585,0.0175094564367439,-0.2418427829532025,0.4044331977643261,Primary Ball Handler,Point of Attack
202706,Jordan Hamilton,2016,NOP,SF,27.605,-0.5756368278198367,-0.1509708517951969,-0.4246659760246399,0.3488583173913184,Shot Creator,Chaser
201941,Jordan Hill,2016,IND,C,20.72,-1.4557422238694226,-0.9256923201793754,-0.5300499036900473,0.8332313409680503,Post Scorer,Anchor Big
101181,Jose Calderon,2016,NYK,PG,28.11,-1.7164110660139344,-0.8678510812590586,-0.8485599847548758,0.758609515649717,Primary Ball Handler,Point of Attack
201177,Josh Mcroberts,2016,MIA,PF,14.16,-0.3585124919006849,-0.3126576407399414,-0.0458548511607436,0.7713058756447849,Shot Creator,Anchor Big
1626196,Josh Richardson,2016,MIA,SG,21.285,-1.589391864011768,-0.9340819975316622,-0.6553098664801061,0.5097260200476406,Primary Ball Handler,Point of Attack
2746,Josh Smith,2016,LAC/HOU,PF,15.999,-1.104044489358457,-1.4293498012219046,0.3253053118634478,0.6945236280737431,Shot Creator,Helper
201950,Jrue Holiday,2016,NOP,PG,28.168,2.312064265734055,2.2771803043302867,0.0348839614037683,5.690676269087028,Slasher,Wing Stopper
203944,Julius Randle,2016,LAL,PF,28.226,-2.874696171812917,-1.911550933256407,-0.96314523855651,-0.9099908905174706,Shot Creator,Helper
1626147,Justin Anderson,2016,DAL,SF,11.76,0.3135367523760655,-0.7931035810086734,1.106640333384739,1.1355434770369202,Movement Shooter,Chaser
203200,Justin Holiday,2016,ATL/CHI,SG,14.575,-0.7579744351646398,-0.9481675217379248,0.1901930865732848,0.7914866625312188,Movement Shooter,Wing Stopper
1626159,Justise Winslow,2016,MIA,SF,28.617,-0.2972602272834148,-1.6041209739986115,1.3068607467151967,2.9882730896391543,Athletic Finisher,Wing Stopper
203994,Jusuf Nurkić,2016,DEN,C,17.096,0.3305160060476847,-0.9961652186217896,1.3266812246694744,0.9668408905179284,Post Scorer,Anchor Big
1626157,Karl-Anthony Towns,2016,MIN,C,32.033,0.7276818926051252,0.4242544428144418,0.3034274497906832,5.353434197287085,Post Scorer,Anchor Big
202695,Kawhi Leonard,2016,SAS,SF,33.05,5.880467193918033,3.181935237358801,2.6985319565592323,12.777090264092427,Shot Creator,Wing Stopper
203482,Kelly Olynyk,2016,BOS,C,20.214,-0.1734436003980594,-0.2396628024216335,0.0662192020235738,1.9851257625658023,Stretch Big,Helper
1626162,Kelly Oubre Jr.,2016,WAS,SF,10.656,-2.3299124884674822,-1.8490046286226576,-0.4809078598448247,-0.0246421875662347,Stationary Shooter,Helper
202689,Kemba Walker,2016,CHO,PG,35.62,2.341019812281105,2.0275845560984287,0.3134352561826767,9.023258983040073,Primary Ball Handler,Point of Attack
203088,Kendall Marshall,2016,PHI,PG,13.321,-2.395516836879282,-1.449368249674364,-0.9461485872049176,-0.0321464179580038,Shot Creator,Point of Attack
2570,Kendrick Perkins,2016,NOP,C,14.652,-3.22899634185922,-3.889598544112257,0.6606022022530373,-0.3418059636490591,Post Scorer,Anchor Big
202702,Kenneth Faried,2016,DEN,PF,25.293,0.9958387416002416,1.272573056724279,-0.2767343151240374,3.762956677097643,Roll + Cut Big,Anchor Big
203145,Kent Bazemore,2016,ATL,SF,27.771,0.3520469663925129,-0.5286404347012367,0.8806874010937495,3.711516469777775,Movement Shooter,Wing Stopper
203484,Kentavious Caldwell-Pope,2016,DET,SG,36.695,1.096125552466377,0.9165748670452144,0.1795506854211627,6.382629695573757,Secondary Ball Handler,Wing Stopper
201142,Kevin Durant,2016,OKC,SF,35.8,4.1182251496384685,5.337023619583829,-1.2187984699453605,11.050426127021233,Shot Creator,Wing Stopper
708,Kevin Garnett,2016,MIN,PF,14.625,1.171435649489233,-1.7629111676971136,2.9343468171863467,1.300349017104448,Post Scorer,Mobile Big
201567,Kevin Love,2016,CLE,PF,31.489,3.123480597665872,2.1689329804859274,0.9545476171799444,8.837418146516294,Versatile Big,Helper
2755,Kevin Martin,2016,MIN/SAS,SG,19.907,-2.259893986408456,-1.0063276502587466,-1.2535663361497091,0.0109861933957901,Shot Creator,Chaser
202338,Kevin Seraphin,2016,NYK,C,10.968,-2.0455923330501555,-3.0572522271044584,1.0116598940543031,0.0807991657371563,Post Scorer,Anchor Big
203114,Khris Middleton,2016,MIL,SG,36.102,1.2896708994411337,1.4681488120536612,-0.1784779126125275,6.901973385969094,Shot Creator,Wing Stopper
2550,Kirk Hinrich,2016,CHI/ATL,PG,13.716,-1.3989599389083571,-1.4592178029953526,0.0602578640869946,0.3718054275850591,Secondary Ball Handler,Point of Attack
202691,Klay Thompson,2016,GSW,SG,33.331,0.4767338662253524,1.7889911774817755,-1.3122573112564235,4.978357658849359,Off Screen Shooter,Chaser
977,Kobe Bryant,2016,LAL,SF,28.234,-1.850954847169903,0.3129534144768449,-2.163908261646748,0.5296086123386788,Shot Creator,Wing Stopper
201585,Kosta Koufos,2016,SAC,C,19.006,-0.8347959950509845,-1.245107226251203,0.4103112312002185,1.4414496655131384,Post Scorer,Helper
203123,Kostas Papanikolaou,2016,DEN,SF,11.306,-1.6101968006335807,-2.261155955191521,0.6509591545579401,0.1312495836942322,Movement Shooter,Wing Stopper
2743,Kris Humphries,2016,WAS/PHO/ATL,PF,15.751,-0.3285620600767654,-0.6857856280200972,0.3572235679433316,1.0997454222610357,Stretch Big,Anchor Big
204001,Kristaps Porziņģis,2016,NYK,PF,28.423,1.327771027225629,0.2168991200165206,1.1108719072091084,5.005339380241681,Post Scorer,Helper
203937,Kyle Anderson,2016,SAS,SF,15.962,0.8575575029860683,-0.8834248893440623,1.7409823923301306,2.647469582472154,Shot Creator,Helper
2594,Kyle Korver,2016,ATL,SG,30.007,-0.7818374424397432,-0.8380208890408282,0.0561834466010846,2.420703095654338,Off Screen Shooter,Low Activity
200768,Kyle Lowry,2016,TOR,PG,37.029,4.606619184808043,3.416308662259984,1.1903105225480592,13.100552067639915,Shot Creator,Point of Attack
203124,Kyle O'Quinn,2016,NYK,PF,11.757,-0.4519824889050198,-1.016661016383149,0.5646785274781295,0.9424542841751,Post Scorer,Anchor Big
202713,Kyle Singler,2016,OKC,SF,14.368,-1.9458685015692827,-1.1288192429227484,-0.8170492586465343,0.2153400927283123,Stationary Shooter,Helper
202681,Kyrie Irving,2016,CLE,PG,31.459,2.0538750647406205,2.787798863704296,-0.7339237989636747,4.894368902860888,Shot Creator,Point of Attack
200746,Lamarcus Aldridge,2016,SAS,PF,30.555,2.144210897838457,1.2040482673194592,0.9401626305189984,6.7740709342000285,Post Scorer,Helper
203934,Lamar Patterson,2016,ATL,SG,11.282,-2.129090956803457,-1.617556665111743,-0.511534291691714,0.038505839347409,Movement Shooter,Wing Stopper
202362,Lance Stephenson,2016,LAC/MEM,SF,19.89,-2.3620403847574254,-1.121676441651633,-1.2403639431057925,-0.0797780042218661,Shot Creator,Chaser
202498,Lance Thomas,2016,NYK,PF,22.26,-3.560408575706556,-1.869129185191804,-1.6912793905147518,-1.111047945207662,Athletic Finisher,Wing Stopper
204038,Langston Galloway,2016,NYK,PG,24.795,-1.1485162080383675,-1.01864651773169,-0.129869690306678,1.5433504188969882,Primary Ball Handler,Point of Attack
1626204,Larry Nance Jr.,2016,LAL,PF,20.09,-0.5672975047989257,-1.442154828461166,0.8748573236622402,1.4612790354490537,Roll + Cut Big,Helper
202730,Lavoy Allen,2016,IND,PF,20.238,-1.0054526785981854,-1.3584902573237103,0.3530375787255246,1.369006883925868,Roll + Cut Big,Anchor Big
2544,Lebron James,2016,CLE,SF,35.641,6.189076859419727,5.330171223395532,0.8589056360241939,15.034441644795898,Shot Creator,Wing Stopper
2571,Leandro Barbosa,2016,GSW,SG,15.87,-0.8165262183106191,-0.2316092639553759,-0.5849169543552432,1.0627076194006264,Off Screen Shooter,Chaser
101150,Lou Williams,2016,LAL,SG,28.458,-0.7938547881745861,1.3658320637423924,-2.159686851916979,1.907106238696044,Secondary Ball Handler,Chaser
201601,Luc Mbah A Moute,2016,LAC,PF,16.984,-1.3590523893037547,-2.220471994216687,0.8614196049129327,0.7850655338940805,Athletic Finisher,Wing Stopper
2449,Luis Scola,2016,TOR,PF,21.529,-1.4373101357995763,-1.9907059989323064,0.5533958631327297,0.9217235367425308,Post Scorer,Helper
202337,Luke Babbitt,2016,NOP,SF,17.978,-1.3855315013886365,-0.4268255654452659,-0.9587059359433704,0.5056261748748981,Movement Shooter,Low Activity
2736,Luol Deng,2016,MIA,PF,32.35,0.4009766096563561,0.2538917413059478,0.1470848683504081,4.345677223149331,Stationary Shooter,Wing Stopper
1938,Manu Ginobili,2016,SAS,SG,19.554,1.4289617010444395,0.6218490195274574,0.8071126815169821,2.8516458361248964,Secondary Ball Handler,Chaser
201188,Marc Gasol,2016,MEM,C,34.446,0.7206318826160246,-0.6996094307379388,1.4202413133539638,3.641899813848598,Post Scorer,Anchor Big
1626273,Marcelo Huertas,2016,LAL,PG,16.393,-1.4721909881314978,-0.9390199956652744,-0.5331709924662235,0.4689347300993521,Primary Ball Handler,Point of Attack
101162,Marcin Gortat,2016,WAS,C,30.082,1.4550307337746833,0.2054623885222649,1.2495683452524189,5.712497084069788,Post Scorer,Anchor Big
201158,Marco Belinelli,2016,SAC,SG,24.585,-2.180979411211957,-0.8899399380002303,-1.2910394732117272,0.104964593760476,Off Screen Shooter,Chaser
202694,Marcus Morris Sr.,2016,DET,SF,35.706,-0.5713570362085851,-1.1416312908992718,0.5702742546906866,3.2900990964730936,Shot Creator,Wing Stopper
203935,Marcus Smart,2016,BOS,PG,27.322,0.6531595075643604,0.1519639711107186,0.5011955364536417,3.312079169602796,Primary Ball Handler,Chaser
201977,Marcus Thornton,2016,HOU/WAS,SG,18.163,-1.7334180403388442,0.3727371450468803,-2.1061551853857243,0.4025859643653883,Secondary Ball Handler,Low Activity
201596,Mario Chalmers,2016,MIA/MEM,PG,22.504,1.1290205078985998,1.0536906629549545,0.0753298449436449,3.1724099616650627,Primary Ball Handler,Point of Attack
1626209,Mario Hezonja,2016,ORL,SF,17.884,-1.8927810115593584,-1.6945726014770337,-0.1982084100823248,0.3617877830725954,Off Screen Shooter,Low Activity
203900,Markel Brown,2016,BRK,SG,15.841,-1.7124301237834396,-0.3151938939268624,-1.397236229856577,0.3707585084533061,Secondary Ball Handler,Chaser
202693,Markieff Morris,2016,PHO/WAS,PF,25.451,0.0498726870722593,-1.0075746017630434,1.0574472888353028,2.5666527276045303,Post Scorer,Helper
201578,Marreese Speights,2016,GSW,C,11.561,-1.460684844458521,-0.4290632396633234,-1.0316216047951974,0.4557579010004729,Athletic Finisher,Helper
101107,Marvin Williams,2016,CHO,PF,28.866,1.4076164320779447,0.5230295099943795,0.8845869220835654,5.845055708031094,Movement Shooter,Helper
203486,Mason Plumlee,2016,POR,C,25.412,0.8982944836452982,-0.9784774904482866,1.8767719740935844,4.488850224006579,Roll + Cut Big,Anchor Big
2440,Matt Barnes,2016,MEM,SF,28.817,-0.2043721966277258,0.0285693236780976,-0.2329415203058235,3.07083965668857,Movement Shooter,Wing Stopper
203521,Matthew Dellavedova,2016,CLE,PG,24.569,0.5468264162332652,1.070043731074103,-0.5232173148408382,3.5753629960086424,Primary Ball Handler,Point of Attack
203090,Maurice Harkless,2016,POR,SF,18.681,-0.8200028194845844,-0.9431730649620538,0.1231702454774693,1.431456447197416,Stationary Shooter,Wing Stopper
1897,Metta World Peace,2016,LAL,SF,16.852,-0.3911457372866597,-0.0660273517968173,-0.3251183854898424,0.7518617426350578,Shot Creator,Wing Stopper
203086,Meyers Leonard,2016,POR,PF,21.844,-1.5849287946908646,-0.912063940098289,-0.6728648545925757,0.6176679540844221,Stretch Big,Anchor Big
201563,Michael Beasley,2016,HOU,PF,18.128,-1.5918640624729732,0.0902994975948745,-1.6821635600678475,0.1663662053584705,Shot Creator,Helper
203487,Michael Carter-Williams,2016,MIL,PG,30.543,-0.6407756600684198,-0.9064523812058448,0.2656767211374249,1.8216455906952915,Shot Creator,Point of Attack
203077,Michael Kidd-Gilchrist,2016,CHO,SF,29.252,-0.655824025097405,-0.5883660395294472,-0.0674579855679579,0.2240619175959234,Athletic Finisher,Wing Stopper
201144,Mike Conley,2016,MEM,PG,31.438,2.4009279488593136,2.3670104594281964,0.0339174894311169,5.576221386860066,Primary Ball Handler,Point of Attack
2399,Mike Dunleavy,2016,CHI,SF,22.667,-0.947200791742894,-0.1844832867752415,-0.7627175049676526,0.6294963822787151,Off Screen Shooter,Wing Stopper
203118,Mike Scott,2016,ATL,PF,15.279,-0.235087506316261,-0.3980774220475009,0.1629899157312398,1.5827775416046677,Stretch Big,Helper
203101,Miles Plumlee,2016,MIL,C,14.26,-0.9783012826564144,-0.8781272403923838,-0.1001740422640306,0.7608754276298754,Roll + Cut Big,Mobile Big
203141,Mirza Teletovic,2016,PHO,PF,21.334,0.0775363043021534,1.2901524873599366,-1.212616183057783,2.687481970364616,Versatile Big,Helper
2590,Mo Williams,2016,CLE,PG,18.239,-2.38351072765645,-1.1385776513687256,-1.2449330762877244,-0.054172109318713,Primary Ball Handler,Point of Attack
101145,Monta Ellis,2016,IND,SG,33.754,0.0635981258747644,-0.3322726371337364,0.3958707630085006,4.333748587654524,Primary Ball Handler,Chaser
1626167,Myles Turner,2016,IND,C,22.788,-1.4180469500848123,-2.0812617496181023,0.66321479953329,0.7880474311738475,Post Scorer,Helper
202357,Nemanja Bjelica,2016,MIN,PF,17.911,-0.5856041996801782,-1.07449644562665,0.4888922459464716,1.2273452615015457,Stationary Shooter,Helper
2403,Nene,2016,WAS,PF,19.191,1.1863131076563662,-0.7703660511118869,1.9566791587682533,2.570522561442788,Post Scorer,Mobile Big
203457,Nerlens Noel,2016,PHI,C,29.334,-1.0590720939493887,-2.7276992118273187,1.6686271178779308,1.611242082927971,Roll + Cut Big,Helper
2555,Nick Collison,2016,OKC,PF,11.851,-1.9975423769800984,-2.569618624025772,0.5720762470456735,0.1298483755362028,Roll + Cut Big,Mobile Big
201156,Nick Young,2016,LAL,SG,19.136,-2.095745234157228,-0.1267653353937254,-1.9689798987635023,0.1238465565822945,Off Screen Shooter,Chaser
201587,Nicolas Batum,2016,CHO,SF,34.965,0.4792988721451555,0.2487046070362278,0.2305942651089274,4.573919136048451,Shot Creator,Wing Stopper
203917,Nik Stauskas,2016,PHI,SG,24.782,-2.828642226738217,-1.1027492983050668,-1.72589292843315,-0.6651105221247295,Movement Shooter,Chaser
203999,Nikola Jokić,2016,DEN,C,21.657,3.408334061184666,1.4632970133159842,1.945037047868683,6.636775566765427,Post Scorer,Anchor Big
202703,Nikola Mirotic,2016,CHI,PF,24.94,0.5088368858779894,-0.278517612639908,0.7873544985178974,3.1092328353537866,Movement Shooter,Helper
202696,Nikola Vučević,2016,ORL,C,31.338,0.8990674825252302,0.1187260728663571,0.7803414096588731,4.389140784623984,Post Scorer,Helper
203943,Noah Vonleh,2016,POR,PF,15.045,-2.0930752475644705,-2.806629337998838,0.7135540904343673,0.1427491561636317,Athletic Finisher,Helper
1626181,Norman Powell,2016,TOR,SG,14.801,-0.7901508668255874,-0.3238804890947209,-0.4662703777308664,0.7272167327427409,Stationary Shooter,Chaser
202708,Norris Cole,2016,NOP,PG,26.628,-1.3721640207582912,-0.985233558663849,-0.3869304620944423,0.7278623349690476,Primary Ball Handler,Point of Attack
201564,O.J. Mayo,2016,MIL,SG,26.578,-1.9070827707012008,-1.45950652428273,-0.4475762464184709,0.2685762129921012,Movement Shooter,Chaser
201600,Omer Asik,2016,NOP,C,17.326,-0.7213657572912933,-1.837885969259947,1.1165202119686537,1.2366125205213243,Roll + Cut Big,Anchor Big
201956,Omri Casspi,2016,SAC,PF,27.25,-0.3408426921295061,0.1354784227073204,-0.4763211148368266,2.4612680022185023,Stationary Shooter,Low Activity
203490,Otto Porter Jr.,2016,WAS,SF,30.346,1.6849222800638952,-0.228658028910179,1.9135803089740744,6.11611724494331,Movement Shooter,Wing Stopper
200782,P.J. Tucker,2016,PHO,SF,30.972,-1.0874993620975075,-1.575458063958877,0.4879587018613693,2.033090366558494,Stationary Shooter,Wing Stopper
203798,Pj Hairston,2016,CHO/MEM,SF,19.895,-1.503777530811791,-1.4791310102047328,-0.024646520607059,0.6806836866672521,Movement Shooter,Wing Stopper
203143,Pablo Prigioni,2016,LAC,PG,13.942,-1.6813053569928451,-1.2431077634505698,-0.4381975935422754,0.3277794457189708,Primary Ball Handler,Point of Attack
201976,Patrick Beverley,2016,HOU,PG,28.74,0.0439940033673027,0.2690680575670717,-0.225074054199769,3.2071322266798687,Primary Ball Handler,Point of Attack
202335,Patrick Patterson,2016,TOR,PF,25.564,-0.3901820159521391,0.0370386778654617,-0.4272206938176009,2.5756310125176154,Stationary Shooter,Helper
201988,Patty Mills,2016,SAS,PG,20.519,0.9725235526426096,0.706989022226197,0.2655345304164125,3.664186106200803,Primary Ball Handler,Point of Attack
2200,Pau Gasol,2016,CHI,C,31.829,1.4091477369548524,0.3390528515776381,1.0700948853772143,5.7313525344070095,Post Scorer,Anchor Big
202331,Paul George,2016,IND,SF,34.804,2.509916513329184,2.1629391705327365,0.3469773427964474,9.13359113062044,Shot Creator,Wing Stopper
200794,Paul Millsap,2016,ATL,PF,32.681,3.313416986015846,1.6296881600177742,1.683728825998072,9.976807390469512,Shot Creator,Helper
1718,Paul Pierce,2016,LAC,SF,18.095,-1.2143402324793535,-0.913538422092554,-0.3008018103867995,0.8790599415541229,Shot Creator,Helper
203515,Phil Pressey,2016,PHI/PHO,PG,12.322,0.086753758627191,-0.2648471956748289,0.3516009543020197,0.4537189295348893,Slasher,Point of Attack
203112,Quincy Acy,2016,SAC,PF,14.846,-0.7383584606053535,-1.0920421595060144,0.3536836989006607,0.9091874834379766,Athletic Finisher,Helper
200765,Rajon Rondo,2016,SAC,PG,35.233,0.0610087280253855,0.1363443488062198,-0.0753356207808345,4.0165275449413125,Slasher,Point of Attack
201196,Ramon Sessions,2016,WAS,PG,20.329,0.0484646001290592,0.4210062825987814,-0.3725416824697223,2.625085013018439,Slasher,Point of Attack
200751,Randy Foye,2016,DEN/OKC,SG,20.264,-1.9875290073658665,-1.095600719653279,-0.891928287712587,0.3158426582786253,Secondary Ball Handler,Chaser
1626173,Rashad Vaughn,2016,MIL,SG,14.295,-3.503046667389828,-2.251474575849128,-1.2515720915407,-0.8093090582953352,Off Screen Shooter,Low Activity
